status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest,training_code_version,evaluation_code_version,resolved_lr,sqrt_scale_factor,sweep_multiplier,memory_queue_size
COMPLETE,measured_local,wave0-rescreen,dinov3_convnext_tiny__e5_small_v2,dinov3_convnext_tiny__e5_small_v2__seed_42__hw_teaching_native_bf16,42,0.43779999017715454,0.7301999926567078,0.8335999846458435,9.005800247192383,2.0,0.31162288784980774,0.6092919111251831,0.7319979071617126,19.620567321777344,3.0,5000.0,25011.0,0.37471143901348114,1.4738759491592646,1.7233061324805021,3.1971820816397667,274792960.0,63101667,63101667,1921539,1921539,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4_wave0/wave0-rescreen/dinov3_convnext_tiny__e5_small_v2__seed_42__hw_teaching_native_bf16/best.pt,a2d639d45b45f7fecfa41472908e42608d142d9dd0b60fdf604281d9c90a8558,c3ceb66c88ebd76f78026f71c751e43bfffce9d19bf267f28e69715a4c4322c6,c3ceb66c88ebd76f78026f71c751e43bfffce9d19bf267f28e69715a4c4322c6,0.002545584412271571,2.8284271247461903,3.0,0
