status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest,training_code_version,evaluation_code_version,resolved_lr,sqrt_scale_factor,sweep_multiplier,memory_queue_size
COMPLETE,measured_local,wave0-rescreen-confirmation,dinov3_vits16__e5_small_v2,dinov3_vits16__e5_small_v2__seed_43__hw_teaching_native_bf16,43,0.45879998803138733,0.7432000041007996,0.8435999751091003,7.91540002822876,2.0,0.31869977712631226,0.6161688566207886,0.7398744821548462,19.360841751098633,3.0,5000.0,25011.0,0.3887498825788498,2.717569749802351,1.8492183741182089,4.56678812392056,239805440.0,56425347,56425347,1478403,1478403,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4_wave0/wave0-rescreen-confirmation/dinov3_vits16__e5_small_v2__seed_43__hw_teaching_native_bf16/best.pt,2b6105246d52381d9dba808b667fe59bb205a009813a224e4b6a29b026b80ced,d476cc0471e1bae0811e08d7b4e2546d2e8a5624025954e10307283180126553,d476cc0471e1bae0811e08d7b4e2546d2e8a5624025954e10307283180126553,0.002545584412271571,2.8284271247461903,3.0,0
