seed,epoch,path,bytes,inode,coco_dev_mean_R1,lr
42,1,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_01.pt,240526347,5315316551437647873,0.20424068719148636,0.002140605073955639
42,2,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_02.pt,240526347,2678963404193660929,0.29708579182624817,0.002537859425665334
42,3,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_03.pt,240526347,14092309071424454657,0.3265393078327179,0.002506637309249323
42,4,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_04.pt,240526347,7430652341356855297,0.34741680324077606,0.0024520266339178296
42,5,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_05.pt,240526347,5855155330618949633,0.36167392134666443,0.002375062590388216
42,6,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_06.pt,240526347,16753134726105137153,0.37631188333034515,0.002277204096041539
42,7,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_07.pt,240526347,17283077339371601921,0.3789709806442261,0.0021603061399316377
42,8,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_08.pt,240526347,9134326418272419841,0.38687023520469666,0.00202658461992663
42,9,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_09.pt,240526347,15948415991481892865,0.39470863342285156,0.0018785743385240183
42,10,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_10.pt,240526347,3074287777386070017,0.39978648722171783,0.0017190809535636298
42,11,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_11.pt,240526347,10226524794933739521,0.40568578243255615,0.0015511277946525298
42,12,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_12.pt,240526347,16592609889537753089,0.41144464910030365,0.0013778985534407648
42,13,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_13.pt,240526347,2945160244357955585,0.4185635894536972,0.001202676934101364
42,14,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_14.pt,240526347,12439912027845885953,0.4262220710515976,0.0010287844079898854
42,15,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_15.pt,240526347,15518748358849986561,0.4232419729232788,0.000859517252395638
42,16,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_16.pt,240526347,11984820866801205249,0.42944131791591644,0.0006980840668673688
42,17,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_17.pt,240526347,13237763940599005185,0.430220827460289,0.0005475449515433472
42,18,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_18.pt,240526347,6655215663364833281,0.4354400187730789,0.00041075350041114674
42,19,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_19.pt,240526347,10017294490524712961,0.4371798038482666,0.00029030270906305446
42,20,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_20.pt,240526347,5902201178744553473,0.4395993798971176,0.00018847582231055714
42,21,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_21.pt,240526347,8391207153223663617,0.4385192394256592,0.00010720305338218752
42,22,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_22.pt,240526347,16050109373447077889,0.4390992075204849,4.8024995128303944e-05
42,23,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_23.pt,240526347,13955627065969999873,0.43979914486408234,1.2063416803800502e-05
42,24,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_42/epoch_24.pt,240526347,16502242944596770817,0.43989916145801544,0.0
43,1,tokenshift_training/checkpoints/dual_block6/sensitivity/distill_strength_1p0__seed_43/epoch_01.pt,240526347,16981968372351369217,0.2082405611872673,0.002140605073955639
