seed,coco_selected_epoch,coco_peak_R1,flickr_at_coco_selected_epoch_R1,flickr_selected_epoch,flickr_peak_R1,coco_at_flickr_selected_epoch_R1,epoch24_coco_dev_R1,epoch24_flickr_validation_R1,coco_peak_at_epoch24,flickr_peak_at_epoch24
42,24,0.4549756944179535,0.541222870349884,16,0.5499013662338257,0.4458567202091217,0.4549756944179535,0.541222870349884,True,False
43,21,0.45285601913928986,0.53155817091465,22,0.531854048371315,0.4518160820007324,0.4518961012363434,0.5307692289352417,False,False
44,23,0.45359666645526886,0.5270216763019562,22,0.5299802720546722,0.45275673270225525,0.4533766359090805,0.5254437923431396,False,False
