status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest,training_code_version,evaluation_code_version,resolved_lr,sqrt_scale_factor,sweep_multiplier,memory_queue_size
COMPLETE,measured_local,sensitivity,distill_strength_1p0,distill_strength_1p0__seed_44,44,0.4449999928474426,0.743399977684021,0.84579998254776,7.628799915313721,2.0,0.31817999482154846,0.6191275715827942,0.7405941486358643,18.008195877075195,3.0,5000.0,25011.0,0.38158999383449554,2.734282473102212,1.122120963409543,3.856403436511755,199577600.0,46368387,45778563,2068227,1478403,589824,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_wave1/siglip2/sensitivity/distill_strength_1p0__seed_44/best.pt,215edb71cd722c302cd473c40140b1fcca1a46ad3da2f1af73254c8c99019b3f,a05b86575109b00ebeabfe1109c3277e2beef177ae55728b1d4d30917cac4565,a05b86575109b00ebeabfe1109c3277e2beef177ae55728b1d4d30917cac4565,0.002545584412271571,2.8284271247461903,3.0,0
