status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest,training_code_version,evaluation_code_version,resolved_lr,sqrt_scale_factor,sweep_multiplier,memory_queue_size
COMPLETE,measured_local,sensitivity,distill_strength_1p0,distill_strength_1p0__seed_44,44,0.44760000705718994,0.7468000054359436,0.8465999960899353,7.426199913024902,2.0,0.3275758624076843,0.6208868026733398,0.7456319332122803,17.573747634887695,3.0,5000.0,25011.0,0.38758793473243713,2.701156372204423,1.20290900580585,3.904065378010273,198791168.0,46171779,45778563,1871619,1478403,393216,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_wave1/mobileclip2/sensitivity/distill_strength_1p0__seed_44/best.pt,af0d5e8f1efa7f9db16bc59b49e92184d4c556907ba4a825cadc34a171539cae,a05b86575109b00ebeabfe1109c3277e2beef177ae55728b1d4d30917cac4565,a05b86575109b00ebeabfe1109c3277e2beef177ae55728b1d4d30917cac4565,0.002545584412271571,2.8284271247461903,3.0,0
