status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest
COMPLETE,measured_local,sensitivity,distill_strength_1p0,distill_strength_1p0__seed_42,42,0.2563999891281128,0.5248000025749207,0.6547999978065491,21.449199676513672,5.0,0.19055615365505219,0.43664786219596863,0.569709300994873,31.832674026489258,7.0,5000.0,25011.0,0.2234780713915825,2.7051828801631927,1.217940878123045,3.9231237582862377,198791168.0,46171779,45778563,1871619,1478403,393216,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4/mobileclip2/sensitivity/distill_strength_1p0__seed_42/best.pt,77855d135da12030a8ec273bbe2bc1a396d05b2264d180957fa7205d3a15c9df
COMPLETE,measured_local,sensitivity,distill_strength_1p0,distill_strength_1p0__seed_43,43,0.257999986410141,0.5293999910354614,0.6588000059127808,21.37660026550293,5.0,0.18935668468475342,0.4388469159603119,0.570548951625824,31.768701553344727,7.0,5000.0,25011.0,0.2236783355474472,2.715901145711541,1.142552625387907,3.858453771099448,198791168.0,46171779,45778563,1871619,1478403,393216,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4/mobileclip2/sensitivity/distill_strength_1p0__seed_43/best.pt,288d699e51a9c3aa38da8314e5c41edb5a5dc60e7ae949ce36ecddc38ef16952
COMPLETE,measured_local,sensitivity,matched_baseline,matched_baseline__seed_42,42,0.1565999984741211,0.384799987077713,0.5145999789237976,37.67720031738281,10.0,0.10983167588710785,0.3057854473590851,0.4331693947315216,48.54068374633789,14.0,5000.0,25011.0,0.13321583718061447,2.7086353302001953,1.1345714144408703,3.8432067446410656,197218304.0,45778563,45778563,1478403,1478403,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4/mobileclip2/sensitivity/matched_baseline__seed_42/best.pt,dc161134a8b53682ea9c16a6c0d8c26a3bedb54a4b234dd0ff4ec990b1749382
COMPLETE,measured_local,sensitivity,matched_baseline,matched_baseline__seed_43,43,0.15440000593662262,0.3822000026702881,0.5194000005722046,37.452598571777344,10.0,0.11131102591753006,0.30546560883522034,0.4314901530742645,48.717002868652344,14.0,5000.0,25011.0,0.13285551592707634,2.695082062855363,1.1257153190672398,3.8207973819226027,197218304.0,45778563,45778563,1478403,1478403,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4/mobileclip2/sensitivity/matched_baseline__seed_43/best.pt,b2ea6947b6d75da591ee87d2a5676f1ffd5db70ea3b4844292a3508937abb079
