status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest,training_code_version,evaluation_code_version,resolved_lr,sqrt_scale_factor,sweep_multiplier,memory_queue_size
COMPLETE,measured_local,wave0-rescreen,dinov3_convnext_tiny__bge_small_en,dinov3_convnext_tiny__bge_small_en__seed_42__hw_teaching_native_bf16,42,0.4311999976634979,0.730400025844574,0.8327999711036682,9.240799903869629,2.0,0.3139418661594391,0.6125304698944092,0.7347167134284973,18.8095645904541,3.0,5000.0,25011.0,0.3725709319114685,1.4881036430597305,1.8325219489634037,3.3206255920231342,274792960.0,63101667,63101667,1921539,1921539,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4_wave0/wave0-rescreen/dinov3_convnext_tiny__bge_small_en__seed_42__hw_teaching_native_bf16/best.pt,870072d580ffd5ad94b66a753f9e873da954434668ae96f106a08f8bab372c8b,c3ceb66c88ebd76f78026f71c751e43bfffce9d19bf267f28e69715a4c4322c6,c3ceb66c88ebd76f78026f71c751e43bfffce9d19bf267f28e69715a4c4322c6,0.002545584412271571,2.8284271247461903,3.0,0
