kind,experiment_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,val_loss,mean_R@1,params_total,params_trainable,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_memory_bytes,run_id,checkpoint
frozen_unimodal,dinov2_minilm_residual_mp,43,0.14059999585151672,0.38119998574256897,0.5166000127792358,42.56399917602539,10.0,0.13016711175441742,0.35340210795402527,0.4889262020587921,44.64555740356445,11.0,5000.0,25014.0,1.0317698813974858,0.13538355380296707,46856707.0,2086915.0,3.55597672984004,1.2943735904991627,4.850350320339203,206045696.0,dinov2_minilm_residual_mp__seed_43,checkpoints/alignment_v2/dinov2_minilm_residual_mp__seed_43/best.pt
