kind,experiment_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,val_loss,mean_R@1,params_total,params_trainable,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_memory_bytes,run_id,checkpoint
frozen_unimodal,dinov2_minilm_residual_mp,42,0.14659999310970306,0.3734000027179718,0.5127999782562256,42.73500061035156,10.0,0.13184615969657898,0.35212281346321106,0.48792675137519836,45.30171203613281,11.0,5000.0,25014.0,1.0340378418564797,0.13922307640314102,46856707.0,2086915.0,3.505362030118704,1.2706343084573746,4.775996338576078,206045696.0,dinov2_minilm_residual_mp__seed_42,checkpoints/alignment_v2/dinov2_minilm_residual_mp__seed_42/best.pt
