status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest,training_code_version,evaluation_code_version,resolved_lr,sqrt_scale_factor,sweep_multiplier,memory_queue_size
COMPLETE,measured_local,wave0-rescreen,dinov3_vits16__bge_small_en,dinov3_vits16__bge_small_en__seed_42__hw_teaching_native_bf16,42,0.44600000977516174,0.7408000230789185,0.8438000082969666,8.223199844360352,2.0,0.31718045473098755,0.6194074749946594,0.7403542399406433,17.898244857788086,3.0,5000.0,25011.0,0.38159023225307465,2.6610120106488466,1.7449164111167192,4.405928421765566,239805440.0,56425347,56425347,1478403,1478403,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4_wave0/wave0-rescreen/dinov3_vits16__bge_small_en__seed_42__hw_teaching_native_bf16/best.pt,ce68a09f018b2e9f6fb71053194dee6cccecc727a99bad4626d43970b908ffa9,c3ceb66c88ebd76f78026f71c751e43bfffce9d19bf267f28e69715a4c4322c6,c3ceb66c88ebd76f78026f71c751e43bfffce9d19bf267f28e69715a4c4322c6,0.002545584412271571,2.8284271247461903,3.0,0
