seed,epoch,path,bytes,inode,coco_dev_mean_R1,lr
43,12,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_12.pt,226348811,5866517157046255617,0.4717121720314026,0.0013778985534407648
43,13,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_13.pt,226348811,15414616665570803713,0.4769122004508972,0.001202676934101364
43,14,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_14.pt,226348811,17547167436098306049,0.48149171471595764,0.0010287844079898854
43,15,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_15.pt,226348811,2327715111336935425,0.4825710505247116,0.000859517252395638
43,16,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_16.pt,226348811,3409938739035832321,0.4847303479909897,0.0006980840668673688
43,17,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_17.pt,226348811,11932764197336645633,0.486750528216362,0.0005475449515433472
43,18,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_18.pt,226348811,16430146945958477825,0.48996980488300323,0.00041075350041114674
43,19,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_19.pt,226348811,5115853720028577793,0.4941685348749161,0.00029030270906305446
43,20,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_20.pt,226348811,12662215872036536321,0.4950283467769623,0.00018847582231055714
43,21,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_21.pt,226348811,8606975767078043649,0.49272872507572174,0.00010720305338218752
43,22,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_22.pt,226348811,7872079609330728961,0.4939284324645996,4.8024995128303944e-05
43,23,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_23.pt,226348811,16765504381419454465,0.4958684593439102,1.2063416803800502e-05
43,24,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_43/epoch_24.pt,226348811,7234770964648624129,0.49512842297554016,0.0
44,1,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_01.pt,226348811,6977898535159922689,0.23611705005168915,0.002140605073955639
44,2,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_02.pt,226348811,11469165843581239297,0.3366583287715912,0.002537859425665334
44,3,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_03.pt,226348811,519890246990299137,0.3819512575864792,0.002506637309249323
44,4,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_04.pt,226348811,10870207039193677825,0.398607075214386,0.0024520266339178296
44,5,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_05.pt,226348811,1076268176802578433,0.4183633327484131,0.002375062590388216
44,6,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_06.pt,226348811,14498524644924391425,0.4301607310771942,0.002277204096041539
44,7,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_07.pt,226348811,4503874387655327745,0.44311925768852234,0.0021603061399316377
44,8,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_08.pt,226348811,11009294960296984577,0.4507376551628113,0.00202658461992663
44,9,freezeshift/checkpoints/text/sensitivity/distill_strength_1p0__seed_44/epoch_09.pt,226348811,5612236187110998017,0.45825599133968353,0.0018785743385240183
