kind,experiment_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,val_loss,mean_R@1,params_total,params_trainable,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_memory_bytes,run_id,checkpoint
frozen_unimodal,convnext_minilm_residual_mp,43,0.16940000653266907,0.3962000012397766,0.531000018119812,40.83700180053711,9.0,0.1461581587791443,0.3738706409931183,0.5035579800605774,43.90677261352539,10.0,5000.0,25014.0,0.9691447068005801,0.15777908265590668,52816867.0,2283523.0,1.622815802693367,1.2678648717701435,2.8906806744635105,238930432.0,convnext_minilm_residual_mp__seed_43,checkpoints/alignment_v2/convnext_minilm_residual_mp__seed_43/best.pt
