status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest,training_code_version,evaluation_code_version,resolved_lr,sqrt_scale_factor,sweep_multiplier,memory_queue_size,historical_slurm_array_job,historical_slurm_array_index,evaluation_only
COMPLETE,measured_local,wave0-queue-ablation,infonce_queue__captions_all__b1024__queue_8192,infonce_queue__captions_all__b1024__queue_8192__seed_42,42,0.2354000061750412,0.5012000203132629,0.63919997215271,21.990800857543945,5.0,0.19011634588241577,0.44316500425338745,0.5787853598594666,30.297468185424805,7.0,5000.0,25011.0,0.21275817602872849,2.7257617469877005,1.1302834004163742,3.8560451474040747,426784768.0,45778563,45778563,1478403,1478403,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4_wave0/wave0-queue-ablation/infonce_queue__captions_all__b1024__queue_8192__seed_42/best.pt,c769206c873f509bd2ba002cb87493fb8e6eaaa4450fae3953dd4f7881a74565,d9ab32126e7c6db8d7c8ffdd2a83dfdab3d4a160c8ab849006009152b09b2205,a335454386dff4b79be6d7210fd6a405937ddc7e5ebfa1e8038cddd54e03114e,0.000848528137423857,2.8284271247461903,1.0,8192,2223439,0,True
