seed,coco_selected_epoch,coco_peak_R1,flickr_at_coco_selected_epoch_R1,flickr_selected_epoch,flickr_peak_R1,coco_at_flickr_selected_epoch_R1,epoch24_coco_dev_R1,epoch24_flickr_validation_R1,coco_peak_at_epoch24,flickr_peak_at_epoch24
42,24,0.4415178894996643,0.5254437774419785,23,0.5284023731946945,0.44075796008110046,0.4415178894996643,0.5254437774419785,True,False
43,22,0.44419732689857483,0.5195266306400299,23,0.5208086669445038,0.443777397274971,0.44407738745212555,0.5192307829856873,False,False
44,21,0.44259776175022125,0.5290927141904831,24,0.5295857936143875,0.44069789350032806,0.44069789350032806,0.5295857936143875,False,True
