class_index,class,accuracy,samples
0,annual crop,0.0,450
1,forest,0.17555555701255798,450
2,herbaceous vegetation,0.3822222352027893,450
3,highway,0.4959999918937683,375
4,industrial,0.25866666436195374,375
5,pasture,0.06333333253860474,300
6,permanent crop,0.0,375
7,residential,0.0,450
8,river,0.19466666877269745,375
9,sea lake,0.800000011920929,450
