status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest
COMPLETE,measured_local,pair,dinov3_convnext_tiny__bge_small_en,dinov3_convnext_tiny__bge_small_en__seed_42,42,0.15240000188350677,0.391400009393692,0.5162000060081482,39.409400939941406,10.0,0.13150213658809662,0.33709168434143066,0.4690336287021637,44.35796356201172,12.0,5000.0,25011.0,0.1419510692358017,1.5178124513477087,1.834630575031042,3.352443026378751,274792960.0,63101667,63101667,1921539,1921539,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v3/pair/dinov3_convnext_tiny__bge_small_en__seed_42/best.pt,9b36560b29e8376fc6317435df1b05b9d991d1f21b73341d6bab6da1f482abdf
