status,source,kind,experiment_id,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_inference,params_trainable_inference,gpu,software,preprocessing,run_id,seed,params_total_training,params_trainable_training,params_training_only,checkpoint,fingerprint_digest
COMPLETE,measured_local,paired_reference,mobileclip2_s0_dfndr2b,0.6312000155448914,0.8478000164031982,0.9118000268936157,5.2382001876831055,1.0,0.42844006419181824,0.6905732750892639,0.7856400609016418,14.259175300598145,2.0,5000.0,25014.0,0.5298200398683548,4.511320060119033,1.4774472452700138,5.988767305389047,325706752.0,74835073,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,"{'python': '3.9.25', 'platform': 'Linux-5.14.0-570.58.1.el9_6.x86_64-x86_64-with-glibc2.34', 'torch': '2.8.0+cu128', 'timm': '1.0.27', 'transformers': '4.57.6', 'open_clip': '3.3.0'}","{'model_name': 'MobileCLIP2-S0', 'pretrained': 'dfndr2b', 'image_size': 256, 'transform': 'Compose(\n    Resize(size=256, interpolation=bilinear, max_size=None, antialias=True)\n    CenterCrop(size=(256, 256))\n    MaybeConvertMode()\n    MaybeToTensor()\n    Normalize(mean=(0.0, 0.0, 0.0), std=(1.0, 1.0, 1.0))\n)'}",,,,,,,
COMPLETE,measured_local,paired_reference,openclip_vit_b32_quickgelu_openai,0.5001999735832214,0.7495999932289124,0.8324000239372253,9.214799880981445,1.0,0.30355000495910645,0.5478132367134094,0.6609498858451843,25.36383628845215,4.0,5000.0,25014.0,0.40187498927116394,1.8832598999142647,1.9687733240425587,3.8520332239568233,616779776.0,151277313,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,"{'python': '3.9.25', 'platform': 'Linux-5.14.0-570.58.1.el9_6.x86_64-x86_64-with-glibc2.34', 'torch': '2.8.0+cu128', 'timm': '1.0.27', 'transformers': '4.57.6', 'open_clip': '3.3.0'}","{'model_name': 'ViT-B-32-quickgelu', 'pretrained': 'openai', 'image_size': 224, 'transform': 'Compose(\n    Resize(size=224, interpolation=bicubic, max_size=None, antialias=True)\n    CenterCrop(size=(224, 224))\n    MaybeConvertMode()\n    MaybeToTensor()\n    Normalize(mean=(0.48145466, 0.4578275, 0.40821073), std=(0.26862954, 0.26130258, 0.27577711))\n)'}",,,,,,,
COMPLETE,measured_local,paired_reference,siglip2_vit_b32_256_webli,0.6615999937057495,0.8636000156402588,0.920799970626831,4.622200012207031,1.0,0.4760134220123291,0.7283121347427368,0.8126249313354492,12.646038055419922,2.0,5000.0,25014.0,0.5688067078590393,2.065610932186246,1.8360723368823528,3.9016832690685987,1519549952.0,376856066,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,"{'python': '3.9.25', 'platform': 'Linux-5.14.0-570.58.1.el9_6.x86_64-x86_64-with-glibc2.34', 'torch': '2.8.0+cu128', 'timm': '1.0.27', 'transformers': '4.57.6', 'open_clip': '3.3.0'}","{'model_name': 'ViT-B-32-SigLIP2-256', 'pretrained': 'webli', 'image_size': 256, 'transform': 'Compose(\n    Resize(size=(256, 256), interpolation=bicubic, max_size=None, antialias=True)\n    MaybeConvertMode()\n    MaybeToTensor()\n    Normalize(mean=(0.5, 0.5, 0.5), std=(0.5, 0.5, 0.5))\n)'}",,,,,,,
COMPLETE,measured_local,pair,dinov3_convnext_tiny__all_minilm_l6_v2,0.17319999635219574,0.40400001406669617,0.5306000113487244,37.00859832763672,9.0,0.1485346406698227,0.3692775070667267,0.5019391179084778,39.322017669677734,10.0,5000.0,25011.0,0.16086731851100922,1.4922474976629019,1.1390091758221388,2.6312566734850407,232205824.0,52454883,1921539,NVIDIA RTX PRO 6000 Blackwell Server Edition,,,dinov3_convnext_tiny__all_minilm_l6_v2__seed_42,42.0,52454883.0,1921539.0,0.0,checkpoints/alignment_v3/pair/dinov3_convnext_tiny__all_minilm_l6_v2__seed_42/best.pt,0fce6f251fd0dbe72c9c2db5f539c78a9f00cdd145e049aaf8e3d58c5fdeaafa
COMPLETE,measured_local,pair,dinov3_convnext_tiny__bge_small_en,0.15240000188350677,0.391400009393692,0.5162000060081482,39.409400939941406,10.0,0.13150213658809662,0.33709168434143066,0.4690336287021637,44.35796356201172,12.0,5000.0,25011.0,0.1419510692358017,1.5178124513477087,1.834630575031042,3.352443026378751,274792960.0,63101667,1921539,NVIDIA RTX PRO 6000 Blackwell Server Edition,,,dinov3_convnext_tiny__bge_small_en__seed_42,42.0,63101667.0,1921539.0,0.0,checkpoints/alignment_v3/pair/dinov3_convnext_tiny__bge_small_en__seed_42/best.pt,9b36560b29e8376fc6317435df1b05b9d991d1f21b73341d6bab6da1f482abdf
COMPLETE,measured_local,pair,dinov3_convnext_tiny__e5_small_v2,0.15800000727176666,0.3824000060558319,0.5112000107765198,41.51580047607422,10.0,0.12674422562122345,0.33145415782928467,0.4587181508541107,45.46279525756836,13.0,5000.0,25011.0,0.14237211644649506,1.506444877013564,1.8554799165576696,3.3619247935712337,274792960.0,63101667,1921539,NVIDIA RTX PRO 6000 Blackwell Server Edition,,,dinov3_convnext_tiny__e5_small_v2__seed_42,42.0,63101667.0,1921539.0,0.0,checkpoints/alignment_v3/pair/dinov3_convnext_tiny__e5_small_v2__seed_42/best.pt,574e43898b4078e4be66e6a1a9b7243b5b1362c7fe39e4c1365c87b96d3cf6b7
COMPLETE,measured_local,pair,dinov3_vits16__all_minilm_l6_v2,0.1907999962568283,0.4453999996185303,0.5726000070571899,29.865800857543945,7.0,0.149534210562706,0.3778737485408783,0.513134241104126,37.464317321777344,10.0,5000.0,25011.0,0.17016710340976715,2.6886521093547344,1.1539327632635832,3.8425848726183176,197218304.0,45778563,1478403,NVIDIA RTX PRO 6000 Blackwell Server Edition,,,dinov3_vits16__all_minilm_l6_v2__seed_42,42.0,45778563.0,1478403.0,0.0,checkpoints/alignment_v3/pair/dinov3_vits16__all_minilm_l6_v2__seed_42/best.pt,476214d8091479cf1a1faaa90336c5149d198cb4eb1550999e205143842c85d3
COMPLETE,measured_local,pair,dinov3_vits16__bge_small_en,0.19580000638961792,0.446399986743927,0.5680000185966492,32.03260040283203,7.0,0.1434168964624405,0.37207627296447754,0.5017791986465454,40.03010559082031,10.0,5000.0,25011.0,0.1696084514260292,2.7664126828312874,1.8662900105118752,4.6327026933431625,239805440.0,56425347,1478403,NVIDIA RTX PRO 6000 Blackwell Server Edition,,,dinov3_vits16__bge_small_en__seed_42,42.0,56425347.0,1478403.0,0.0,checkpoints/alignment_v3/pair/dinov3_vits16__bge_small_en__seed_42/best.pt,34f608deed82c190ba44514ee9d7b54e8c6a88a75d39d6b78f8a61458ef8fcba
COMPLETE,measured_local,pair,dinov3_vits16__e5_small_v2,0.1860000044107437,0.42820000648498535,0.5594000220298767,32.607200622558594,8.0,0.13757947087287903,0.35412418842315674,0.48926472663879395,41.26140594482422,11.0,5000.0,25011.0,0.16178973764181137,2.6655333396047354,1.787369018420577,4.452902358025312,239805440.0,56425347,1478403,NVIDIA RTX PRO 6000 Blackwell Server Edition,,,dinov3_vits16__e5_small_v2__seed_42,42.0,56425347.0,1478403.0,0.0,checkpoints/alignment_v3/pair/dinov3_vits16__e5_small_v2__seed_42/best.pt,3ad05a9d2a647a3da11806aa6f21a3dc0eb8129dfa091c2d4a4d1406ba591cd7
