kind,experiment_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,val_loss,mean_R@1,params_total,params_trainable,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_memory_bytes,run_id,checkpoint
frozen_unimodal,efficientnet_bge_residual_mp,43,0.0835999995470047,0.2468000054359436,0.3668000102043152,89.3595962524414,20.0,0.08043495565652847,0.2448628693819046,0.36527544260025024,66.69932556152344,19.0,5000.0,25014.0,1.614666489539323,0.08201747760176659,39913215.0,2545667.0,2.1202893368899822,1.9680092856287956,4.088298622518778,182853120.0,efficientnet_bge_residual_mp__seed_43,checkpoints/alignment_v2/efficientnet_bge_residual_mp__seed_43/best.pt
