seed,epoch,path,bytes,inode,coco_dev_mean_R1,lr
42,1,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_01.pt,216889035,2321773041037148161,0.15928968787193298,0.002140605073955639
42,2,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_02.pt,216889035,6147241336904089601,0.2313181459903717,0.002537859425665334
42,3,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_03.pt,216889035,11534949804418072577,0.2623120844364166,0.002506637309249323
42,4,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_04.pt,216889035,15029690306859040769,0.28100816905498505,0.0024520266339178296
42,5,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_05.pt,216889035,11310360048722051073,0.29840534925460815,0.002375062590388216
42,6,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_06.pt,216889035,14210058022296485889,0.3037034571170807,0.002277204096041539
42,7,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_07.pt,216889035,1381173160838168577,0.30676306784152985,0.0021603061399316377
42,8,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_08.pt,216889035,5217478134548267009,0.31656189262866974,0.00202658461992663
42,9,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_09.pt,216889035,10451327220956594177,0.32358092069625854,0.0018785743385240183
42,10,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_10.pt,216889035,11064097822803099649,0.32766030728816986,0.0017190809535636298
42,11,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_11.pt,216889035,11942064658252955649,0.32406044006347656,0.0015511277946525298
42,12,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_12.pt,216889035,8699858850249113601,0.3299599140882492,0.0013778985534407648
42,13,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_13.pt,216889035,9705516297620488193,0.33133886754512787,0.001202676934101364
42,14,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_14.pt,216889035,5123304979856031745,0.3361785411834717,0.0010287844079898854
42,15,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_15.pt,216889035,17841054579204882433,0.33707863092422485,0.000859517252395638
42,16,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_16.pt,216889035,13067012868181327873,0.34177787601947784,0.0006980840668673688
42,17,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_17.pt,216889035,5327124134355009537,0.34041768312454224,0.0005475449515433472
42,18,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_18.pt,216889035,1722716853604319233,0.3447573184967041,0.00041075350041114674
42,19,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_19.pt,216889035,17354560522244259841,0.34013769030570984,0.00029030270906305446
42,20,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_20.pt,216889035,10792526446114373633,0.3428772985935211,0.00018847582231055714
42,21,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_21.pt,216889035,11170017726074519553,0.34393711388111115,0.00010720305338218752
42,22,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_22.pt,216889035,14882900085308588033,0.3427773416042328,4.8024995128303944e-05
42,23,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_23.pt,216889035,8898157010876301313,0.34243741631507874,1.2063416803800502e-05
42,24,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_42/epoch_24.pt,216889035,15716584130023129089,0.34229734539985657,0.0
43,1,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_43/epoch_01.pt,216889035,5532056209064460289,0.15750888735055923,0.002140605073955639
43,2,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_43/epoch_02.pt,216889035,16767678109460398081,0.22891735285520554,0.002537859425665334
43,3,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_43/epoch_03.pt,216889035,10014199975769604097,0.2602114677429199,0.002506637309249323
43,4,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_43/epoch_04.pt,216889035,10559260388509483009,0.28162819892168045,0.0024520266339178296
43,5,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_43/epoch_05.pt,216889035,5128607021434863617,0.2924259528517723,0.002375062590388216
43,6,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_43/epoch_06.pt,216889035,12330834910575919105,0.3004646748304367,0.002277204096041539
43,7,tokenshift_training/checkpoints/frozen_block6/sensitivity/distill_strength_1p0__seed_43/epoch_07.pt,216889035,17613393026387476481,0.3037441819906235,0.0021603061399316377
