status,seed,epoch,image_resolution,patch_size,patch_tokens,prefix_tokens,total_transformer_tokens,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,gpu_model,node,precision,coco_dev_mean_R1,lr,dataset,test_split_used,checkpoint_fingerprint,checkpoint_path
COMPLETE,42,1,224,16,196,5,201,0.33136093616485596,0.6025640964508057,0.7179487347602844,25.421104431152344,3.0,0.2635108530521393,0.5362918972969055,0.6502958536148071,27.4224853515625,5.0,1014.0,5070.0,0.2974358946084976,NVIDIA RTX PRO 6000 Blackwell Server Edition,aisurrey38.surrey.ac.uk,native_bf16,0.219257652759552,0.002140605073955639,Flickr30k Karpathy validation,False,77780b28d39bddd16757ec1fde50df21e337ae5b2e1b8ce2b94d649d9fe67e68,checkpoints/token_aggregator_scale_training/C3_d128_h4_b2_ff256/sensitivity/distill_strength_1p0__seed_42/epoch_01.pt
COMPLETE,42,2,224,16,196,5,201,0.4546351134777069,0.7445759177207947,0.8382642865180969,10.571005821228027,2.0,0.34536489844322205,0.6416173577308655,0.744970440864563,17.895463943481445,3.0,1014.0,5070.0,0.4000000059604645,NVIDIA RTX PRO 6000 Blackwell Server Edition,aisurrey38.surrey.ac.uk,native_bf16,0.304362952709198,0.002537859425665334,Flickr30k Karpathy validation,False,77780b28d39bddd16757ec1fde50df21e337ae5b2e1b8ce2b94d649d9fe67e68,checkpoints/token_aggregator_scale_training/C3_d128_h4_b2_ff256/sensitivity/distill_strength_1p0__seed_42/epoch_02.pt
COMPLETE,42,3,224,16,196,5,201,0.5039447546005249,0.7938855886459351,0.8737672567367554,7.868836402893066,1.0,0.39388561248779297,0.6856015920639038,0.7818540334701538,15.150492668151855,2.0,1014.0,5070.0,0.44891518354415894,NVIDIA RTX PRO 6000 Blackwell Server Edition,aisurrey38.surrey.ac.uk,native_bf16,0.3551143854856491,0.002506637309249323,Flickr30k Karpathy validation,False,77780b28d39bddd16757ec1fde50df21e337ae5b2e1b8ce2b94d649d9fe67e68,checkpoints/token_aggregator_scale_training/C3_d128_h4_b2_ff256/sensitivity/distill_strength_1p0__seed_42/epoch_03.pt
COMPLETE,42,4,224,16,196,5,201,0.5256410241127014,0.807692289352417,0.8865877985954285,7.192307472229004,1.0,0.40690335631370544,0.7029585838317871,0.7994082570075989,13.50473403930664,2.0,1014.0,5070.0,0.46627219021320343,NVIDIA RTX PRO 6000 Blackwell Server Edition,aisurrey38.surrey.ac.uk,native_bf16,0.3639516979455948,0.0024520266339178296,Flickr30k Karpathy validation,False,77780b28d39bddd16757ec1fde50df21e337ae5b2e1b8ce2b94d649d9fe67e68,checkpoints/token_aggregator_scale_training/C3_d128_h4_b2_ff256/sensitivity/distill_strength_1p0__seed_42/epoch_04.pt
COMPLETE,42,5,224,16,196,5,201,0.5562130212783813,0.8234714269638062,0.8836292028427124,6.875739574432373,1.0,0.4138067066669464,0.7149901390075684,0.809861958026886,12.99388599395752,2.0,1014.0,5070.0,0.4850098639726639,NVIDIA RTX PRO 6000 Blackwell Server Edition,aisurrey38.surrey.ac.uk,native_bf16,0.38568849861621857,0.002375062590388216,Flickr30k Karpathy validation,False,77780b28d39bddd16757ec1fde50df21e337ae5b2e1b8ce2b94d649d9fe67e68,checkpoints/token_aggregator_scale_training/C3_d128_h4_b2_ff256/sensitivity/distill_strength_1p0__seed_42/epoch_05.pt
COMPLETE,42,6,224,16,196,5,201,0.557199239730835,0.8185404539108276,0.9013806581497192,6.617356777191162,1.0,0.4234713912010193,0.7246548533439636,0.8088757395744324,13.048323631286621,2.0,1014.0,5070.0,0.4903353154659271,NVIDIA RTX PRO 6000 Blackwell Server Edition,aisurrey38.surrey.ac.uk,native_bf16,0.39268678426742554,0.002277204096041539,Flickr30k Karpathy validation,False,77780b28d39bddd16757ec1fde50df21e337ae5b2e1b8ce2b94d649d9fe67e68,checkpoints/token_aggregator_scale_training/C3_d128_h4_b2_ff256/sensitivity/distill_strength_1p0__seed_42/epoch_06.pt
COMPLETE,42,7,224,16,196,5,201,0.5788954496383667,0.8284023404121399,0.9033530354499817,6.720907211303711,1.0,0.43195265531539917,0.7274161577224731,0.8161735534667969,12.664891242980957,2.0,1014.0,5070.0,0.5054240524768829,NVIDIA RTX PRO 6000 Blackwell Server Edition,aisurrey38.surrey.ac.uk,native_bf16,0.4052648991346359,0.0021603061399316377,Flickr30k Karpathy validation,False,77780b28d39bddd16757ec1fde50df21e337ae5b2e1b8ce2b94d649d9fe67e68,checkpoints/token_aggregator_scale_training/C3_d128_h4_b2_ff256/sensitivity/distill_strength_1p0__seed_42/epoch_07.pt
COMPLETE,42,8,224,16,196,5,201,0.5857987999916077,0.8333333134651184,0.9013806581497192,6.540433883666992,1.0,0.4447731673717499,0.7295858263969421,0.812228798866272,12.28994083404541,2.0,1014.0,5070.0,0.5152859836816788,NVIDIA RTX PRO 6000 Blackwell Server Edition,aisurrey38.surrey.ac.uk,native_bf16,0.4072047621011734,0.00202658461992663,Flickr30k Karpathy validation,False,77780b28d39bddd16757ec1fde50df21e337ae5b2e1b8ce2b94d649d9fe67e68,checkpoints/token_aggregator_scale_training/C3_d128_h4_b2_ff256/sensitivity/distill_strength_1p0__seed_42/epoch_08.pt
COMPLETE,42,9,224,16,196,5,201,0.5838264226913452,0.834319531917572,0.9063116312026978,6.257396221160889,1.0,0.440828412771225,0.7278106212615967,0.8134122490882874,12.103156089782715,2.0,1014.0,5070.0,0.5123274177312851,NVIDIA RTX PRO 6000 Blackwell Server Edition,aisurrey38.surrey.ac.uk,native_bf16,0.4124636650085449,0.0018785743385240183,Flickr30k Karpathy validation,False,77780b28d39bddd16757ec1fde50df21e337ae5b2e1b8ce2b94d649d9fe67e68,checkpoints/token_aggregator_scale_training/C3_d128_h4_b2_ff256/sensitivity/distill_strength_1p0__seed_42/epoch_09.pt
COMPLETE,42,10,224,16,196,5,201,0.6005917191505432,0.8402366638183594,0.9082840085029602,5.796844005584717,1.0,0.44714003801345825,0.7337278127670288,0.8254438042640686,11.649310111999512,2.0,1014.0,5070.0,0.5238658785820007,NVIDIA RTX PRO 6000 Blackwell Server Edition,aisurrey38.surrey.ac.uk,native_bf16,0.4132833927869797,0.0017190809535636298,Flickr30k Karpathy validation,False,77780b28d39bddd16757ec1fde50df21e337ae5b2e1b8ce2b94d649d9fe67e68,checkpoints/token_aggregator_scale_training/C3_d128_h4_b2_ff256/sensitivity/distill_strength_1p0__seed_42/epoch_10.pt
