seed,coco_selected_epoch,coco_peak_R1,flickr_at_coco_selected_epoch_R1,flickr_selected_epoch,flickr_peak_R1,coco_at_flickr_selected_epoch_R1,epoch24_coco_dev_R1,epoch24_flickr_validation_R1,coco_peak_at_epoch24,flickr_peak_at_epoch24
42,23,0.49786874651908875,0.5900394320487976,24,0.5925049483776093,0.4977288693189621,0.4977288693189621,0.5925049483776093,False,True
43,23,0.4958684593439102,0.5958579778671265,19,0.5969427824020386,0.4941685348749161,0.49512842297554016,0.5967455506324768,False,False
44,22,0.49394915997982025,0.5999013781547546,19,0.602268248796463,0.48828935623168945,0.4930691421031952,0.6009861826896667,False,False
