kind,experiment_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,val_loss,mean_R@1,params_total,params_trainable,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_memory_bytes,run_id,checkpoint
frozen_unimodal,convnext_minilm_residual_mp,42,0.16359999775886536,0.39800000190734863,0.5289999842643738,40.76139831542969,9.0,0.14447909593582153,0.3729911148548126,0.5046773552894592,43.71548080444336,10.0,5000.0,25014.0,0.9683886714279651,0.15403954684734344,52816867.0,2283523.0,1.5918369218707085,1.230609193444252,2.8224461153149605,238930432.0,convnext_minilm_residual_mp__seed_42,checkpoints/alignment_v2/convnext_minilm_residual_mp__seed_42/best.pt
