seed,coco_selected_epoch,coco_peak_R1,flickr_at_coco_selected_epoch_R1,flickr_selected_epoch,flickr_peak_R1,coco_at_flickr_selected_epoch_R1,epoch24_coco_dev_R1,epoch24_flickr_validation_R1,coco_peak_at_epoch24,flickr_peak_at_epoch24
42,23,0.37347176671028137,0.4076922982931137,10,0.4148915112018585,0.35557472705841064,0.3729117512702942,0.4067061096429825,False,False
43,21,0.3718717694282532,0.4148915112018585,15,0.42130178213119507,0.3644729554653168,0.3711920231580734,0.41469427943229675,False,False
44,23,0.37305234372615814,0.41459566354751587,18,0.4210059195756912,0.36845269799232483,0.37279242277145386,0.41420118510723114,False,False
