seed,coco_selected_epoch,coco_peak_R1,flickr_at_coco_selected_epoch_R1,flickr_selected_epoch,flickr_peak_R1,coco_at_flickr_selected_epoch_R1,epoch24_coco_dev_R1,epoch24_flickr_validation_R1,coco_peak_at_epoch24,flickr_peak_at_epoch24
42,22,0.48309165239334106,0.5664694160223007,23,0.570216953754425,0.4820117801427841,0.48231180012226105,0.5678500831127167,False,False
43,24,0.47747164964675903,0.5824457556009293,24,0.5824457556009293,0.47747164964675903,0.47747164964675903,0.5824457556009293,True,True
44,23,0.4765324592590332,0.5774161666631699,24,0.5790926963090897,0.4760124385356903,0.4760124385356903,0.5790926963090897,False,True
