seed,epoch,path,bytes,inode,coco_dev_mean_R1,lr
42,1,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_01.pt,214885067,4344704865701658625,0.2162376493215561,0.002140605073955639
42,2,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_02.pt,214885067,1225978446216691713,0.3081423491239548,0.002537859425665334
42,3,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_03.pt,214885067,234564747831607297,0.35081443190574646,0.002506637309249323
42,4,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_04.pt,214885067,18053099639242686465,0.3738507181406021,0.0024520266339178296
42,5,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_05.pt,214885067,18083454036614774785,0.3856683820486069,0.002375062590388216
42,6,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_06.pt,214885067,16406780025603883009,0.40044552087783813,0.002277204096041539
42,7,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_07.pt,214885067,4821668291400302593,0.40412385761737823,0.0021603061399316377
42,8,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_08.pt,214885067,13035706534308478977,0.40950360894203186,0.00202658461992663
42,9,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_09.pt,214885067,17985299160469602305,0.4135630577802658,0.0018785743385240183
42,10,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_10.pt,214885067,9862713462807461889,0.42442113161087036,0.0017190809535636298
42,11,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_11.pt,214885067,3667693082171080705,0.42326050996780396,0.0015511277946525298
42,12,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_12.pt,214885067,61531270322716673,0.425640732049942,0.0013778985534407648
42,13,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_13.pt,214885067,15464109029034295297,0.43089956045150757,0.001202676934101364
42,14,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_14.pt,214885067,14399557008660627457,0.4308193027973175,0.0010287844079898854
42,15,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_15.pt,214885067,4404983961527255041,0.4344792515039444,0.000859517252395638
42,16,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_16.pt,214885067,355335589717934081,0.4349786341190338,0.0006980840668673688
42,17,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_17.pt,214885067,8374441582423179265,0.4373980611562729,0.0005475449515433472
42,18,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_18.pt,214885067,15195170005249818625,0.44165799021720886,0.00041075350041114674
42,19,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_19.pt,214885067,17237610690129231873,0.44035786390304565,0.00029030270906305446
42,20,checkpoints/token_aggregator_scale_training/C4_d256_h8_b2_ff512/sensitivity/distill_strength_1p0__seed_42/epoch_20.pt,214885067,7451468331963580417,0.4401375651359558,0.00018847582231055714
