seed,coco_selected_epoch,coco_peak_R1,flickr_at_coco_selected_epoch_R1,flickr_selected_epoch,flickr_peak_R1,coco_at_flickr_selected_epoch_R1,epoch24_coco_dev_R1,epoch24_flickr_validation_R1,coco_peak_at_epoch24,flickr_peak_at_epoch24
42,16,0.3722119778394699,0.4397435784339905,16,0.4397435784339905,0.3722119778394699,0.3717713803052902,0.43530572950839996,False,False
43,17,0.37977075576782227,0.4390532523393631,8,0.44329386949539185,0.36163441836833954,0.3791307806968689,0.4378698319196701,False,False
44,21,0.3755902647972107,0.4299802780151367,16,0.43550296127796173,0.36961139738559723,0.37485018372535706,0.4280078858137131,False,False
