status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest,training_code_version,evaluation_code_version,resolved_lr,sqrt_scale_factor,sweep_multiplier,memory_queue_size,historical_slurm_array_job,historical_slurm_array_index,evaluation_only
COMPLETE,measured_local,wave0-lr-control,sigmoid__captions_all__b1024__lr_6p0,sigmoid__captions_all__b1024__lr_6p0__seed_42,42,0.4228000044822693,0.7192000150680542,0.8343999981880188,8.402999877929688,2.0,0.3035464286804199,0.60257488489151,0.7316780686378479,18.646316528320312,3.0,5000.0,25011.0,0.3631732165813446,2.730916729196906,1.0992616042494774,3.8301783334463835,392182272.0,45778565,45778565,1478405,1478405,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4_wave0/wave0-lr-control/sigmoid__captions_all__b1024__lr_6p0__seed_42/best.pt,1ceb7b77a544cfa15bf4b020184f4dc9917eab5bc53fe11c177aacc022c06a02,d9ab32126e7c6db8d7c8ffdd2a83dfdab3d4a160c8ab849006009152b09b2205,a335454386dff4b79be6d7210fd6a405937ddc7e5ebfa1e8038cddd54e03114e,0.005091168824543142,2.8284271247461903,6.0,0,2223439,0,True
