class_index,class,accuracy,samples
0,annual crop,0.0,450
1,forest,0.1644444465637207,450
2,herbaceous vegetation,0.6244444251060486,450
3,highway,0.37066665291786194,375
4,industrial,0.5493333339691162,375
5,pasture,0.14666666090488434,300
6,permanent crop,0.29866665601730347,375
7,residential,0.0,450
8,river,0.218666672706604,375
9,sea lake,0.13555555045604706,450
