status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest,training_code_version,evaluation_code_version,resolved_lr,sqrt_scale_factor,sweep_multiplier,memory_queue_size,historical_slurm_array_job,historical_slurm_array_index,evaluation_only
COMPLETE,measured_local,wave0-lr-control,infonce_no_queue__captions_all__b1024__lr_3p0,infonce_no_queue__captions_all__b1024__lr_3p0__seed_42,42,0.4413999915122986,0.7364000082015991,0.8393999934196472,8.430399894714355,2.0,0.31054335832595825,0.6086921691894531,0.7355963587760925,18.323057174682617,3.0,5000.0,25011.0,0.3759716749191284,2.727435538545251,1.104946630075574,3.832382168620825,392178688.0,45778563,45778563,1478403,1478403,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4_wave0/wave0-lr-control/infonce_no_queue__captions_all__b1024__lr_3p0__seed_42/best.pt,cb7dcac44f39ae91e29589300f975d72e4bb6644bc61ab6637f3e1ad0a10bf16,d9ab32126e7c6db8d7c8ffdd2a83dfdab3d4a160c8ab849006009152b09b2205,a335454386dff4b79be6d7210fd6a405937ddc7e5ebfa1e8038cddd54e03114e,0.002545584412271571,2.8284271247461903,3.0,0,2223439,0,True
