status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest
COMPLETE,measured_local,sensitivity,distill_strength_1p0,distill_strength_1p0__seed_43,43,0.257999986410141,0.5293999910354614,0.6588000059127808,21.37660026550293,5.0,0.18935668468475342,0.4388469159603119,0.570548951625824,31.768701553344727,7.0,5000.0,25011.0,0.2236783355474472,2.715901145711541,1.142552625387907,3.858453771099448,198791168.0,46171779,45778563,1871619,1478403,393216,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4/mobileclip2/sensitivity/distill_strength_1p0__seed_43/best.pt,288d699e51a9c3aa38da8314e5c41edb5a5dc60e7ae949ce36ecddc38ef16952
