kind,experiment_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,val_loss,mean_R@1,params_total,params_trainable,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_memory_bytes,run_id,checkpoint
frozen_unimodal,efficientnet_bge_residual_mp,44,0.08259999752044678,0.24899999797344208,0.3677999973297119,91.4135971069336,20.0,0.07967538386583328,0.24582234025001526,0.366434782743454,68.02962493896484,19.0,5000.0,25014.0,1.6197681967858915,0.08113769069314003,39913215.0,2545667.0,2.0510095544159412,1.9095131382346153,3.9605226926505566,182853120.0,efficientnet_bge_residual_mp__seed_44,checkpoints/alignment_v2/efficientnet_bge_residual_mp__seed_44/best.pt
