class_index,class,accuracy,samples
0,annual crop,0.0,450
1,forest,0.2288888841867447,450
2,herbaceous vegetation,0.006666666828095913,450
3,highway,0.7573333382606506,375
4,industrial,0.5786666870117188,375
5,pasture,0.07333333045244217,300
6,permanent crop,0.6746666431427002,375
7,residential,0.36444443464279175,450
8,river,0.4906666576862335,375
9,sea lake,0.9711111187934875,450
