seed,coco_selected_epoch,coco_peak_R1,flickr_at_coco_selected_epoch_R1,flickr_selected_epoch,flickr_peak_R1,coco_at_flickr_selected_epoch_R1,epoch24_coco_dev_R1,epoch24_flickr_validation_R1,coco_peak_at_epoch24,flickr_peak_at_epoch24
42,22,0.43405961990356445,0.5212031453847885,21,0.5229782909154892,0.43231964111328125,0.43271981179714203,0.5203155875205994,False,False
43,21,0.4277599900960922,0.5131163895130157,16,0.5153846144676208,0.4195210933685303,0.42657992243766785,0.5121301859617233,False,False
44,24,0.4333203136920929,0.5054240524768829,13,0.5102564096450806,0.42464205622673035,0.4333203136920929,0.5054240524768829,True,False
