status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest
COMPLETE,measured_local,sensitivity,distill_strength_1p0,distill_strength_1p0__seed_43,43,0.2619999945163727,0.5450000166893005,0.6704000234603882,19.73740005493164,4.0,0.20135140419006348,0.45551955699920654,0.5896205902099609,29.899404525756836,7.0,5000.0,25011.0,0.23167569935321808,2.726077977567911,1.111897425726056,3.8379754032939672,199577600.0,46368387,45778563,2068227,1478403,589824,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4/siglip2/sensitivity/distill_strength_1p0__seed_43/best.pt,34d394c8f713c11af8bb687c4a37fb38259ddb352546c9d6587d22e7483160d9
