status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest
COMPLETE,measured_local,pair,dinov3_vits16__bge_small_en,dinov3_vits16__bge_small_en__seed_42,42,0.19580000638961792,0.446399986743927,0.5680000185966492,32.03260040283203,7.0,0.1434168964624405,0.37207627296447754,0.5017791986465454,40.03010559082031,10.0,5000.0,25011.0,0.1696084514260292,2.7664126828312874,1.8662900105118752,4.6327026933431625,239805440.0,56425347,56425347,1478403,1478403,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v3/pair/dinov3_vits16__bge_small_en__seed_42/best.pt,34f608deed82c190ba44514ee9d7b54e8c6a88a75d39d6b78f8a61458ef8fcba
