status,source,kind,experiment_id,run_id,seed,i2t_R@1,i2t_R@5,i2t_R@10,mean_rank_i2t,median_rank_i2t,t2i_R@1,t2i_R@5,t2i_R@10,mean_rank_t2i,median_rank_t2i,num_image_queries,num_text_queries,mean_R@1,image_query_latency_ms,text_query_latency_ms,bidirectional_pair_latency_ms,peak_inference_memory_bytes,params_total_training,params_total_inference,params_trainable_training,params_trainable_inference,params_training_only,gpu,checkpoint,fingerprint_digest,training_code_version,evaluation_code_version,resolved_lr,sqrt_scale_factor,sweep_multiplier,memory_queue_size
COMPLETE,measured_local,wave0-rescreen,dinov3_vits16__e5_small_v2,dinov3_vits16__e5_small_v2__seed_42__hw_teaching_native_bf16,42,0.46140000224113464,0.7516000270843506,0.8468000292778015,7.615600109100342,2.0,0.3165407180786133,0.6158090233802795,0.7419135570526123,18.606693267822266,3.0,5000.0,25011.0,0.38897036015987396,2.6677311584353447,1.7648648004978895,4.432595958933234,239805440.0,56425347,56425347,1478403,1478403,0,NVIDIA RTX PRO 6000 Blackwell Server Edition,checkpoints/alignment_v4_wave0/wave0-rescreen/dinov3_vits16__e5_small_v2__seed_42__hw_teaching_native_bf16/best.pt,05e13b0813a50f8ec56b2f92ef34aa26aae61528a0939de7c5c2f3fd02a37587,c3ceb66c88ebd76f78026f71c751e43bfffce9d19bf267f28e69715a4c4322c6,c3ceb66c88ebd76f78026f71c751e43bfffce9d19bf267f28e69715a4c4322c6,0.002545584412271571,2.8284271247461903,3.0,0
